id,year,y_it,lnmY_it,l_it,k_it,m_it,industry_2,export,I_K,I_K_m
1510,1981,18.26718,-.4279577,8.303009,17.69839,17.83922,14,0,.1241726,.1906268
1510,1982,18.17281,-.4623641,8.347827,17.7441,17.71045,14,0,.1303297,.1967464
1510,1983,18.36072,-.4715657,8.369621,17.79452,17.88916,14,0,.0949169,.1394076
1510,1984,18.45597,-.4570578,8.397058,17.80943,17.99891,14,0,.1247526,.1543971
1510,1985,18.56463,-.4450513,8.441175,17.85248,18.11958,14,0,.1280033,.1709884
1510,1986,18.5649,-.4302646,8.467583,17.8982,18.13463,14,0,.1116856,.1126554
1510,1987,18.5969,-.4316411,8.427706,17.92743,18.16526,14,0,.095052,.1117827
1510,1988,18.64597,-.4302227,8.401109,17.94069,18.21574,14,0,.0979864,.1210509
1510,1989,18.77859,-.4322941,8.46611,17.9565,18.3463,14,0,.1340717,.1456423
1510,1990,18.84906,-.4423905,8.533263,18.00673,18.40667,14,0,.304873,.2623724
1510,1991,18.8849,-.4602776,8.547335,18.20724,18.42462,14,0,.1904081,.14426
1510,1992,18.84743,-.4583476,8.558719,18.31071,18.38909,14,0,.053824,.0636446
1510,1993,19.15354,-.4792335,8.891512,18.28458,18.67431,14,0,.3352265,.2779748
1510,1994,19.13706,-.4781429,8.857942,18.51218,18.65891,14,0,.0521538,.0561771
1510,1995,19.13664,-.4878129,8.829812,18.48606,18.64883,14,0,.0608885,.0802915
1510,1996,19.11899,-.527558,8.819369,18.46902,18.59143,14,0,.063704,.089025
1510,1997,19.10265,-.5161209,8.775395,18.45472,18.58653,14,0,.0826789,.1164482
1510,1998,19.00245,-.5369738,8.757312,18.45932,18.46548,14,0,.0860559,.1207886
1510,1999,19.01709,-.4959285,8.711608,18.46672,18.52116,14,0,.0596838,.082299
1510,2000,18.96402,-.5237076,8.497807,18.44711,18.44031,14,0,.0413885,.0541245
1510,2001,18.95261,-.4379816,8.211755,18.40847,18.51463,14,0,.0244914,.0086771
1510,2002,0,0,0,0,0,0,0,0,0
1510,2003,0,0,0,0,0,0,0,0,0
1510,2004,0,0,0,0,0,0,0,0,0
1510,2005,0,0,0,0,0,0,0,0,0
1510,2006,0,0,0,0,0,0,0,0,0
1510,2007,0,0,0,0,0,0,0,0,0
1510,2008,0,0,0,0,0,0,0,0,0
1511,1980,17.69262,-.7129436,7.266828,15.80726,16.97968,15,0,.1351504,.1799427
1511,1981,17.57664,-.688373,7.325149,15.86501,16.88827,15,3.29e+07,.2017933,.3051814
1511,1982,17.50481,-.7748306,7.292337,15.98269,16.72998,15,2.98e+07,.096901,.1117808
1511,1983,17.39093,-.7494119,7.226936,16.00048,16.64151,15,2.85e+07,.0895283,.1038461
1511,1984,17.41255,-.670893,6.859615,16.01023,16.74166,15,3.00e+07,.1196299,.1593172
1511,1985,17.47909,-.6868189,6.861712,16.04877,16.79227,15,3.03e+07,.2287505,.1177468
1511,1986,17.46383,-.4314031,6.919684,16.18653,17.03242,15,2.79e+07,.1217534,.1848982
1511,1987,17.40733,-.6247278,6.918695,16.22975,16.7826,15,2.37e+07,.0555753,.0463452
1511,1988,17.54069,-.6441627,6.898715,16.20652,16.89653,15,2.32e+07,.0579352,.0504556
1511,1989,17.53782,-.6384599,6.882438,16.18595,16.89935,15,2.33e+07,-.1422019,-.2610202
1511,1990,17.61876,-.6725423,6.855409,15.93684,16.94622,15,2.24e+07,.0196686,.0182225
1511,1991,17.69811,-.5360913,6.821107,15.88008,17.16202,15,2.31e+07,.0694924,.0588199
1511,1992,17.55042,-.7429009,6.784457,15.87516,16.80752,15,2.04e+07,.0191325,.01968
1511,1993,17.28724,-.8824306,6.380123,15.81924,16.40481,15,1.39e+07,.0298799,-.0028552
1511,1994,17.22842,-1.045288,6.297109,15.77498,16.18313,15,1.20e+07,.0047516,-.0347743
1511,1995,17.16956,-1.014636,6.224558,15.70533,16.15492,15,1.03e+07,.0043793,-.0123869
1511,1996,17.21626,-1.428295,6.148468,15.63664,15.78797,15,1.36e+07,.0068276,-.0040704
1511,1997,17.20156,-1.414219,6.089045,15.57141,15.78734,15,1.19e+07,-.1338824,-.0240878
1511,1998,16.94123,-.7438316,6.040255,15.34438,16.19739,15,6852122,-.0840808,-.0059352
1511,1999,17.07746,-.3795829,5.680172,15.17492,16.69787,15,0,-.0028456,-.0036359
1511,2000,17.13375,-.1338097,4.85203,15.09571,16.99994,15,0,-.0219937,-.0118364
1511,2001,0,0,0,0,0,0,0,0,0
1511,2002,17.14694,-.1540611,4.70953,14.92554,16.99287,15,0,-.0040359,.0117211
1511,2003,0,0,0,0,0,0,0,0,0
1511,2004,0,0,0,0,0,0,0,0,0
1511,2005,0,0,0,0,0,0,0,0,0
1511,2006,0,0,0,0,0,0,0,0,0
1511,2007,0,0,0,0,0,0,0,0,0
1511,2008,0,0,0,0,0,0,0,0,0
1515,1980,14.98464,-.6129788,5.638355,14.10837,14.37167,12,0,.0486458,.0419908
1515,1981,15.03646,-.7304989,5.602119,14.0854,14.30596,12,213755.6,.0382711,.0602636
1515,1982,14.86084,-.7995567,5.602119,14.05179,14.06128,12,257191.2,.0677577,.1298989
1515,1983,14.78943,-.7895273,5.609472,14.04817,13.9999,12,158489,.1111173,.2503382
1515,1984,15.0008,-.6293756,5.602119,14.08646,14.37143,12,179256.6,.036044,.0393999
1515,1985,14.93431,-.6047582,5.541264,14.04787,14.32955,12,57056.41,.0249912,.0281696
1515,1986,0,0,0,0,0,0,0,0,0
1515,1987,0,0,0,0,0,0,0,0,0
1515,1988,14.83457,-.4811134,5.313206,13.8841,14.35346,12,309918.3,-.0245578,-.043202
1515,1989,14.99701,-.4770986,5.170484,13.78076,14.51991,12,97331.72,2.278879,1.124612
1515,1990,15.19111,-.8193759,5.170484,14.94584,14.37174,12,330687.4,.3979842,.1019614
1515,1991,15.10921,-.6404017,5.135798,15.2344,14.46881,12,127954.7,.0212506,.0064006
1515,1992,14.51751,-.7891485,5.068904,15.1947,13.72836,12,139219.5,.0004963,.0011699
1515,1993,0,0,0,0,0,0,0,0,0
1515,1994,0,0,0,0,0,0,0,0,0
1515,1995,0,0,0,0,0,0,0,0,0
1515,1996,0,0,0,0,0,0,0,0,0
1515,1997,15.9249,-.9631084,4.672829,14.72512,14.9618,12,0,.2749906,.714071
1515,1998,15.66724,-.5504175,4.65396,14.92275,15.11682,12,0,-.0050055,-.0002546
1515,1999,15.93297,-.3918108,4.510859,14.85699,15.54116,12,0,.0026834,.0151425
1515,2000,15.48834,-.3864663,4.369448,14.79978,15.10188,12,0,.0122351,.0528485
1515,2001,15.04488,-.7129536,4.304065,14.7529,14.33193,12,0,.002235,.0039304
1515,2002,0,0,0,0,0,0,0,0,0
1515,2003,0,0,0,0,0,0,0,0,0
1515,2004,0,0,0,0,0,0,0,0,0
1515,2005,0,0,0,0,0,0,0,0,0
1515,2006,0,0,0,0,0,0,0,0,0
1515,2007,0,0,0,0,0,0,0,0,0
1515,2008,0,0,0,0,0,0,0,0,0
1523,1980,0,0,0,0,0,0,0,0,0
1523,1981,0,0,0,0,0,0,0,0,0
1523,1982,0,0,0,0,0,0,0,0,0
1523,1983,0,0,0,0,0,0,0,0,0
1523,1984,0,0,0,0,0,0,0,0,0
1523,1985,0,0,0,0,0,0,0,0,0
1523,1986,0,0,0,0,0,0,0,0,0
1523,1987,17.87119,-.4602706,7.81682,17.19563,17.41091,14,0,.102462,.1259317
1523,1988,17.9335,-.4495783,7.823646,17.22548,17.48392,14,0,.1094013,.1225324
1523,1989,18.04104,-.408172,7.859413,17.26155,17.63287,14,6990601,.133386,.1696339
1523,1990,18.07729,-.4051594,7.909857,17.31995,17.67213,14,8397484,.1608955,.1647237
1523,1991,18.07375,-.407438,7.924072,17.40319,17.66631,14,9364850,.0856011,.1767148
1523,1992,18.0683,-.4290623,7.942007,17.41476,17.63924,14,9140575,.0554845,.061774
1523,1993,18.02846,-.4744262,7.946971,17.3952,17.55404,14,9409708,.0465644,.0599414
1523,1994,18.07499,-.5052168,7.921173,17.36715,17.56977,14,1.26e+07,.0439724,.0354642
1523,1995,18.08503,-.5172784,7.916443,17.33625,17.56775,14,1.34e+07,.0740301,.1012626
1523,1996,18.16947,-.5507674,7.892452,17.33587,17.6187,14,1.55e+07,.102218,.0705569
1523,1997,18.20439,-.5331391,7.90802,17.36296,17.67125,14,1.68e+07,.0955134,.1245605
1523,1998,18.13691,-.5234864,7.910591,17.38412,17.61342,14,1.36e+07,.1030751,.1352441
1523,1999,18.20904,-.5336593,7.90802,17.41201,17.67538,14,0,.0804271,.1044075
1523,2000,18.23962,-.5543959,7.878913,17.41709,17.68523,14,0,.1014688,.1082587
1523,2001,18.23028,-.5532318,7.853993,17.44234,17.67705,14,0,.0862173,.100628
1523,2002,18.37855,-.5344687,7.872836,17.45256,17.84408,14,0,.0938378,.0741093
1523,2003,18.34737,-.5232044,7.856707,17.47013,17.82416,14,0,.105645,.1148078
1523,2004,18.39287,-.5244272,7.851661,17.49888,17.86844,14,0,.086528,.0830256
1523,2005,18.44251,-.4754773,7.86902,17.50806,17.96704,14,0,.0920673,.1153031
1523,2006,18.72133,-.3644442,8.063693,17.52212,18.35689,14,0,.1192307,.1412054
1523,2007,18.78396,-.4604399,8.299535,17.56194,18.32352,14,0,.2840773,.4400128
1523,2008,18.54771,-.4159647,8.280204,17.74829,18.13175,14,0,.0695696,.1347959
1526,1980,16.48341,-.8313511,6.042633,14.85858,15.65206,4,0,.0426196,.069776
1526,1981,16.3857,-.8676124,6.003887,14.82873,15.51809,4,0,.0403995,.0341968
1526,1982,16.36024,-.7488823,6.234411,14.79648,15.61136,4,0,.5368471,.8141412
1526,1983,16.36745,-.5840531,6.161207,15.17846,15.78339,4,0,.120041,.1558717
1526,1984,16.4127,-.5850462,6.104793,15.22299,15.82765,4,0,.014679,.0246445
1526,1985,16.37575,-.6758477,6.095825,15.1612,15.6999,4,0,.0362678,.0765325
1526,1986,16.34053,-.7126332,5.963579,15.12261,15.6279,4,0,.0611462,.0779882
1526,1987,16.42491,-.9048674,5.877736,15.10904,15.52004,4,0,.2671098,.3803789
1526,1988,16.43937,-.9300405,5.866468,15.28503,15.50933,4,0,.1235478,.1483619
1526,1989,16.38404,-.9108151,5.846439,15.33083,15.47323,4,0,.062044,.0640778
1526,1990,16.47634,-.9413738,5.883322,15.31564,15.53496,4,0,.1090242,.1606667
1526,1991,16.45802,-.9742562,5.908083,15.34746,15.48377,4,0,.0722616,.0846647
1526,1992,16.49571,-1.079766,5.849325,15.34234,15.41595,4,0,.3156206,.3588529
1526,1993,16.45406,-1.101324,5.869297,15.55599,15.35273,4,0,.0942853,.0404971
1526,1994,16.48213,-1.105819,5.883322,15.57261,15.37631,4,0,.0528475,.0632014
1526,1995,16.47673,-1.066192,5.857933,15.54964,15.41054,4,0,.0910899,.152854
1526,1996,16.49866,-1.122758,5.863631,15.56531,15.3759,4,0,.3312015,.3689585
1526,1997,16.49991,-1.144771,5.888878,15.79241,15.35514,4,1834228,.0659682,.0885295
1526,1998,16.44663,-1.162825,5.874931,15.78185,15.2838,4,1608613,.0863905,.1040109
1526,1999,16.5007,-1.150782,5.863631,15.79167,15.34992,4,0,.1041652,.1611828
1526,2000,16.49284,-1.15067,5.860786,15.81889,15.34217,4,0,.0747108,.0703007
1526,2001,16.4351,-1.167765,5.793014,15.81609,15.26733,4,0,.0836379,.1289169
1526,2002,16.45303,-1.159854,5.746203,15.8228,15.29318,4,0,.0559725,.0602556
1526,2003,16.45709,-1.155952,5.697093,15.80093,15.30114,4,0,.0359892,.0464018
1526,2004,16.47183,-1.170565,5.68358,15.75842,15.30127,4,0,.1601027,.1801031
1526,2005,16.53298,-1.137265,5.69036,15.83776,15.39571,4,0,.04868,.0627492
1526,2006,16.5826,-1.131427,5.749393,15.80846,15.45117,4,0,.0431151,.0518406
1526,2007,16.61516,-1.129705,5.83773,15.77339,15.48546,4,0,.3331968,.3986553
1526,2008,16.54203,-.9895679,5.857933,16.00122,15.54799,4,0,.0671636,.0759929
1529,1980,15.13642,-.8536637,4.663439,15.83089,14.27818,2,0,.0003197,.0002711
1529,1981,14.96329,-.6579614,4.663439,15.76798,14.30023,2,0,-.0161772,.0027797
1529,1982,15.10599,-.7094741,4.543295,15.68791,14.3917,2,0,.0004323,.0001211
1529,1983,15.11569,-.6941451,4.488636,15.62591,14.41681,2,0,.0014793,.0079157
1529,1984,15.32657,-1.233121,4.406719,15.56554,14.08694,2,0,.0137303,.053508
1529,1985,15.83471,-1.441853,4.770685,15.51848,14.38811,2,0,.0712213,.1631592
1529,1986,16.03792,-1.582306,4.75359,15.52995,14.45025,2,0,.0073994,.0031222
1529,1987,16.0981,-1.759331,5.068904,15.47511,14.33342,2,0,.0218356,.0152976
1529,1988,16.21428,-1.841216,5.192957,15.43591,14.36912,2,0,.069106,.034347
1529,1989,16.0859,-1.890623,5.159055,15.44488,14.194,2,727713.8,.0774004,.0564646
1529,1990,16.1409,-1.975326,5.247024,15.46223,14.16461,2,1016325,.4197081,.0584315
1529,1991,16.15664,-1.918103,5.159055,15.76978,14.23768,2,1226754,-.2489625,-.0461125
1529,1992,15.94182,-1.688546,5.181784,15.40356,14.25178,2,1236703,.2887322,.6750787
1529,1993,15.74013,-1.671464,4.94876,15.61037,14.06578,2,0,-.0205077,-.0078216
1529,1994,15.65269,-1.752721,4.85203,15.52532,13.89686,2,0,-.0023542,.0096005
1529,1995,15.63432,-1.672538,4.859812,15.46016,13.95885,2,0,.2196263,.0036935
1529,1996,15.65126,-1.599259,4.844187,15.6079,14.049,2,0,.0056723,.0163195
1529,1997,15.62812,-1.618025,4.85203,15.55445,14.00546,2,0,.008499,.0369374
1529,1998,15.58747,-1.562565,4.890349,15.50422,14.02167,2,0,.0067926,.0188068
1529,1999,15.58759,-1.607941,4.859812,15.45232,13.97695,2,0,.0085436,.0335042
1529,2000,15.68094,-1.43839,4.905275,15.40248,14.23957,2,0,-.0431847,.0115094
1529,2001,15.66012,-1.428905,4.770685,15.29686,14.22714,2,0,.010324,.0289229
1529,2002,15.53461,-1.328947,4.663439,15.24915,14.20339,2,0,.0034514,.0129361
1529,2003,15.43913,-1.21556,4.624973,15.19439,14.22174,2,0,.0038032,.0110881
1529,2004,15.42338,-1.174059,4.624973,15.14033,14.24842,2,0,.0013178,-.0029666
1529,2005,15.48268,-1.314633,4.59512,15.08401,14.168,2,0,-.0896979,.0007078
1529,2006,15.48418,-1.391677,4.60517,14.92692,14.09231,2,0,.0385682,.0165766
1529,2007,15.47329,-1.362861,4.644391,14.90932,14.11039,2,0,.0182275,.088847
1529,2008,15.37907,-1.226465,4.61512,14.87137,14.15087,2,0,.0035776,.0317657
1536,1980,16.51658,-.5323988,6.842683,14.90092,15.98418,12,0,.0612951,.114522
1536,1981,16.5549,-.5673442,6.846943,14.89751,15.98756,12,0,.0357134,.041967
1536,1982,16.45962,-.5219394,6.839477,14.86762,15.93768,12,1153049,.0464934,.118232
1536,1983,16.41356,-.5135165,6.813445,14.84911,15.90004,12,917777.1,.020329,.0392899
1536,1984,16.52902,-.5358875,6.778785,14.80283,15.99313,12,1241673,.0239474,.0289219
1536,1985,16.5586,-.5106485,6.77308,14.76039,16.04795,12,1408997,.0213013,.0701212
1536,1986,16.59978,-.5091027,6.74876,14.71514,16.09067,12,831319.9,.0236552,.0534003
1536,1987,16.7727,-.5228982,6.728629,14.67179,16.2498,12,0,.0474906,.0807596
1536,1988,16.95402,-.4985302,6.725034,14.65306,16.45549,12,0,.0650829,.2132856
1536,1989,17.12696,-.483934,6.729824,14.65168,16.64302,12,0,.6342463,.2197558
1536,1990,17.30458,-.4824353,6.744059,15.10021,16.82215,12,0,.1836586,.5798879
1536,1991,17.33252,-.5087192,6.805723,15.21494,16.8238,12,0,.3816447,.4019753
1536,1992,17.36929,-.5349593,6.760415,15.48952,16.83433,12,0,.0935846,.1105306
1536,1993,17.33806,-.529707,6.776507,15.51659,16.80835,12,0,.0953124,.111529
1536,1994,17.27585,-.5407202,6.77308,15.54468,16.73513,12,0,.0771126,.0898623
1536,1995,17.23531,-.5950128,6.734591,15.55403,16.6403,12,0,.0306157,.0867403
1536,1996,17.22278,-.6621903,6.697034,15.51675,16.56059,12,0,.0037754,.012636
1536,1997,17.06586,-.5931987,6.660575,15.45112,16.47266,12,0,.031865,.0512065
1536,1998,16.74991,-.5259789,6.424869,15.41554,16.22393,12,0,.006017,.0015678
1536,1999,16.74792,-.4693924,6.322565,15.35239,16.27853,12,0,.0117966,.0177582
1536,2000,16.76199,-.4635355,6.285998,15.29605,16.29846,12,0,.0060313,-.0008754
1536,2001,16.84709,-.4810518,6.289716,15.23407,16.36604,12,0,.0444826,.0660006
1536,2002,16.90885,-.4780362,6.33328,15.21268,16.43082,12,0,.0277098,.0117964
1536,2003,16.92015,-.4550905,6.285998,15.17394,16.46506,12,0,.0722705,.095062
1536,2004,16.88577,-.4186901,6.297109,15.18062,16.46708,12,0,.0163279,.0319523
1536,2005,16.73641,-.4617867,6.282267,15.13055,16.27462,12,0,.0122345,.004504
1536,2006,16.80685,-.4187391,6.259582,15.07629,16.38811,12,0,.0320086,.0886313
1536,2007,16.76888,-.4417683,6.246107,15.04293,16.32711,12,0,.0683181,.2018432
1536,2008,16.68695,-.4434671,6.2672,15.04612,16.24348,12,0,.1096874,.3074834
1538,1980,15.92167,-.7352796,6.025866,14.67891,15.18639,12,0,.1399447,.0771117
1538,1981,15.85864,-.760566,6.003887,14.74264,15.09807,12,1408921,.0460397,.0793939
1538,1982,15.91391,-.7917566,5.988961,14.71601,15.12216,12,1576142,.0591527,.1293286
1538,1983,15.92406,-.7550552,5.976351,14.70278,15.16901,12,2154939,.0844845,.1518954
1538,1984,15.98033,-.7609057,5.968708,14.7141,15.21943,12,2325239,.040889,.073389
1538,1985,15.93613,-.7988467,5.953243,14.68032,15.13728,12,1925222,.0592748,.0559922
1538,1986,15.8626,-.7851275,5.872118,14.66537,15.07747,12,1778183,.1158254,.1161903
1538,1987,15.97421,-.8006071,5.817111,14.70586,15.17361,12,1951869,.0747449,.082511
1538,1988,16.05754,-.84483,5.820083,14.70477,15.21271,12,2073279,.0683785,.0812149
1538,1989,16.00421,-.8592989,5.762052,14.6966,15.14491,12,1920255,.0662191,.0793432
1538,1990,16.00497,-.852968,5.739793,14.68578,15.152,12,1854725,.1166157,.1599044
1538,1991,16.07028,-.8825066,5.723585,14.72474,15.18777,12,1727835,.083546,.0746165
1538,1992,16.08354,-.8637647,5.713733,14.73126,15.21978,12,1947265,.0751278,.0811092
1538,1993,16.07075,-.8901256,5.70711,14.7289,15.18063,12,1485162,.0989998,.238095
1538,1994,16.13379,-.928591,5.7301,14.7499,15.2052,12,1361517,.0712887,.1264942
1538,1995,16.2303,-.8090862,5.7301,14.74261,15.42121,12,1376385,.1068406,.1337718
1538,1996,16.23245,-.8069466,5.739793,14.76968,15.4255,12,1280383,.0755665,.0832072
1538,1997,16.28713,-.8296649,5.733341,14.76614,15.45747,12,1413790,.0799095,.0507483
1538,1998,16.25763,-.8269781,5.758902,14.76663,15.43065,12,1471846,.1323235,.1676752
1538,1999,16.35992,-.907057,5.733341,14.81789,15.45287,12,1507066,.0841341,.0828099
1538,2000,16.25767,-.9174386,5.703783,14.82168,15.34023,12,1311486,.0723769,.0723202
1538,2001,16.21708,-.9374158,5.68358,14.81387,15.27967,12,1213776,.0568825,.0832306
1538,2002,16.18297,-.9106144,5.641907,14.79058,15.27236,12,1530125,.2461944,.1286117
1538,2003,16.17192,-.9258491,5.613128,14.94438,15.24607,12,1616259,-.1226362,-.475026
1538,2004,16.20458,-.8503697,5.56452,14.72358,15.35421,12,1758629,.0664905,.2194798
1538,2005,16.21099,-.8012887,5.513429,14.7174,15.4097,12,1767270,.1500008,.4068737
1538,2006,16.20715,-.6956184,5.451038,14.79146,15.51153,12,1889303,.0722535,.1641359
1538,2007,0,0,0,0,0,0,0,0,0
1538,2008,0,0,0,0,0,0,0,0,0
1541,1980,0,0,0,0,0,0,0,0,0
1541,1981,0,0,0,0,0,0,0,0,0
1541,1982,0,0,0,0,0,0,0,0,0
1541,1983,0,0,0,0,0,0,0,0,0
1541,1984,0,0,0,0,0,0,0,0,0
1541,1985,0,0,0,0,0,0,0,0,0
1541,1986,0,0,0,0,0,0,0,0,0
1541,1987,0,0,0,0,0,0,0,0,0
1541,1988,0,0,0,0,0,0,0,0,0
1541,1989,0,0,0,0,0,0,0,0,0
1541,1990,0,0,0,0,0,0,0,0,0
1541,1991,0,0,0,0,0,0,0,0,0
1541,1992,16.44338,-1.082245,6.444131,15.86147,15.35972,1,0,.1067155,.1651187
1541,1993,16.45151,-1.113744,6.50129,15.89589,15.3355,1,0,.2929537,.2408765
1541,1994,16.40117,-1.113701,6.452049,16.09536,15.28479,1,0,.0582155,.0690631
1541,1995,16.4579,-1.093522,6.391917,16.08319,15.36163,1,0,.0616239,.0930398
1541,1996,16.61658,-.9900318,6.364751,16.07479,15.62384,1,0,.0982633,.2098553
1541,1997,16.7175,-.9280052,6.376727,16.10261,15.78552,1,0,.2469989,.311962
1541,1998,16.80499,-.9227237,6.378426,16.26425,15.87949,1,0,.0883895,.1453559
1541,1999,16.74636,-.9433824,6.343881,16.28058,15.8006,1,0,.0931751,.1627523
1541,2000,16.63613,-.9728277,6.23637,16.30096,15.65961,1,0,.0153874,.0156955
1541,2001,16.65879,-.9527504,6.204558,16.24104,15.701,1,0,.0324741,.0418195
1541,2002,16.68384,-.9380699,6.175867,16.1997,15.74268,1,0,.0524614,.0574661
1541,2003,16.66815,-.9548253,6.102559,16.17941,15.71029,1,0,.035519,.053361
1541,2004,16.67183,-.8780347,6.09131,16.14214,15.79233,1,0,.0613877,.0924011
1541,2005,16.66784,-.8618593,6.079933,16.13155,15.80591,1,0,.084447,.1362719
1541,2006,16.67222,-.868486,6.075346,16.14392,15.80341,1,0,.041175,.0634764
1541,2007,16.59405,-.8191568,6.047372,16.11221,15.77483,1,0,.0627569,.096959
1541,2008,16.59051,-.7496499,6.003887,16.10264,15.83773,1,0,.0952527,.1366962
1555,1980,19.27355,-.4377209,8.701679,18.42632,18.83583,10,0,.086406,.1272206
1555,1981,19.18997,-.4843501,8.569407,18.43939,18.70562,10,0,.0568934,.0539645
1555,1982,19.2003,-.6197602,8.504513,18.42254,18.58054,10,0,.0458475,.0540903
1555,1983,19.2655,-.6509739,8.481566,18.39489,18.61452,10,0,.0492975,.0769676
1555,1984,19.2777,-.6928167,8.462948,18.3712,18.58489,10,0,.0553565,.0851203
1555,1985,19.25375,-.6604952,8.476371,18.3536,18.59325,10,0,.1307213,.1069135
1555,1986,19.20964,-.7377828,8.083637,18.40975,18.47186,10,0,-.0394051,-.0027022
1555,1987,19.32816,-.8375929,8.103191,18.2917,18.49056,10,0,.0261334,.0544544
1555,1988,19.31953,-.4751855,8.089789,18.24473,18.84434,10,0,.0609252,.095015
1555,1989,19.47053,-.7227944,8.202209,18.23349,18.74774,10,0,.0758563,.1103583
1555,1990,19.74797,-.9983374,8.219596,18.23697,18.74963,10,0,.1480443,.1825508
1555,1991,19.61375,-.9724971,8.239329,18.3096,18.64125,10,0,.0761241,.0963808
1555,1992,19.26725,-.6816982,8.238273,18.31287,18.58555,10,0,.1130577,.146341
1555,1993,19.1271,-.700839,8.194506,18.35228,18.42626,10,0,.0457207,.0748435
1555,1994,19.21869,-.6702414,8.043663,18.32468,18.54845,10,0,.034007,.0538629
1555,1995,19.26799,-.6498086,8.026497,18.28485,18.61819,10,0,.0319877,.0514747
1555,1996,19.34083,-.7076094,8.016977,18.24293,18.63322,10,0,.0470653,.0736475
1555,1997,19.40955,-.7288293,8.003363,18.21664,18.68072,10,0,.0728482,.1028406
1555,1998,19.35646,-.7254702,7.996654,18.21629,18.63099,10,0,.0922613,.1381169
1555,1999,19.38997,-.7369254,7.794411,18.23483,18.65304,10,0,.055528,.0823732
1555,2000,19.47733,-.8214759,7.776115,18.21584,18.65585,10,0,.0775149,.1054894
1555,2001,19.36774,-.7351518,7.738924,18.21873,18.63259,10,0,.0707053,.0977193
1555,2002,19.41628,-.6746982,7.80751,18.21432,18.74158,10,0,.0515274,.053934
1555,2003,19.25338,-.5862082,7.609366,18.19007,18.66717,10,0,.0582114,.0710801
1555,2004,19.38861,-.6468611,7.700295,18.17287,18.74174,10,0,.0849416,.1161041
1555,2005,19.57047,-.6350158,7.709308,18.18251,18.93546,10,0,.1102487,.1535721
1555,2006,19.71036,-.5154217,7.703008,18.21652,19.19493,10,0,.0959351,.1485007
1555,2007,19.74524,-.6648665,7.911691,18.2359,19.08037,10,0,.0960817,.1305429
1555,2008,19.36752,-.7127479,7.908755,18.25464,18.65478,10,0,.0859779,.1027554
1556,1980,18.08149,-.2246748,8.305731,16.92174,17.85681,12,0,.141283,.1568846
1556,1981,18.21176,-.2626238,8.323608,16.98185,17.94913,12,2.68e+07,.1747676,.2338404
1556,1982,18.40978,-.6283375,8.351375,17.07272,17.77936,12,3.85e+07,.2186711,.2213845
1556,1983,18.62254,-.5675933,8.390268,17.20259,18.05291,12,6.44e+07,.2325422,.2567532
1556,1984,18.83004,-.5498795,8.475329,17.34512,18.27823,12,8.58e+07,.2033122,.2348067
1556,1985,18.69537,-.6200802,8.518192,17.4621,18.07234,12,6.67e+07,.1864544,.1788193
1556,1986,18.71332,-.5885903,8.527539,17.56396,18.12227,12,6.27e+07,.1488191,.0624847
1556,1987,18.89263,-.5574116,8.527342,17.63095,18.33362,12,6.94e+07,.1492014,.0529688
1556,1988,18.92635,-.5538824,8.53405,17.69838,18.37137,12,6.15e+07,.1349418,.107852
1556,1989,18.97642,-.5496912,8.506536,17.75216,18.42645,12,6.26e+07,.1111291,.0772551
