"padron"	"year"	"ciiu"	"rY"	"d_e"	"d_m"	"rexport"	"rMi"	"L"	"rM"	"markup"
201177	96	0	0	-1	-1	0	0	0	0	0
201186	90	3220	52587	0	0	0	0	20	22969	.4363816
201186	91	3220	93993.95	0	1	0	14737.9	31	53175.63	.3137599
201186	92	3220	37687.5	0	1	0	4354.702	28	14314.64	.4785738
201186	93	3220	81100.98	0	1	0	20297.85	23	28740.05	.5303925
201186	94	3220	92329.73	0	1	0	5650.753	23	52574.54	.3192477
201186	95	3220	88034.06	0	1	0	8562.541	21	57613.18	.2131473
201186	96	3220	101393.7	0	1	0	6442.295	15	62582.41	.2809805
201195	90	3220	41820	0	0	0	0	24	36084	-.0461263
201195	91	0	0	-1	-1	0	0	0	0	0
201195	92	3213	38546.84	0	0	0	0	22	23560.64	.1916747
201195	93	3220	72463.35	0	0	0	0	20	64033.11	-.0092377
201195	94	3220	115181.5	0	0	0	0	21	65185.93	.3481365
201195	95	3220	171940	0	0	0	0	20	138629.6	.1197452
201195	96	3220	165773.6	0	0	0	0	25	120576.1	.1704912
201204	90	3220	75859	0	0	0	0	23	56278	.1115622
201204	91	0	0	-1	-1	0	0	0	0	0
201204	92	0	0	-1	-1	0	0	0	0	0
201204	93	0	0	-1	-1	0	0	0	0	0
201204	94	0	0	-1	-1	0	0	0	0	0
201204	95	0	0	-1	-1	0	0	0	0	0
201204	96	0	0	-1	-1	0	0	0	0	0
201249	90	3220	115736	0	0	0	0	44	113914	-.2845009
201249	91	3220	158498	0	0	0	0	53	73999.07	.2524663
201249	92	3220	85747.66	0	0	0	0	43	52279.89	.1264875
201249	93	3220	91215.67	0	0	0	0	33	61874.7	.0404241
201249	94	3220	88182.1	0	0	0	0	37	42722	.1562621
201249	95	3220	74635.95	0	0	0	0	36	23697.71	.0153625
201249	96	0	0	-1	-1	0	0	0	0	0
201276	90	3220	85018	0	0	0	0	17	42457	.3898116
201276	91	3220	101695.2	0	0	0	0	23	66400.43	.2212373
201276	92	3220	85904.13	0	1	0	2001.637	20	36972.91	.455922
201276	93	3220	138303.2	0	0	0	0	25	59538.14	.462116
201276	94	3220	90073.72	0	0	0	0	17	46698.45	.3486007
201276	95	3220	86089.46	0	0	0	0	18	31974.52	.4526888
201276	96	3220	88442.27	0	0	0	0	21	44578.1	.2838337
201303	90	3220	20467	0	0	0	0	11	13002	.2003713
201303	91	0	0	-1	-1	0	0	0	0	0
201303	92	0	0	-1	-1	0	0	0	0	0
201303	93	0	0	-1	-1	0	0	0	0	0
201303	94	3220	28249.75	0	0	0	0	23	11982.19	.2856399
201303	95	3220	37901.87	0	0	0	0	25	27163.07	.1158585
201303	96	3220	32122.33	0	0	0	0	24	4291.277	.5918084
201375	90	3220	28825	0	0	0	0	12	22066	.1907372
201375	91	3220	56149.7	0	1	0	2670.287	12	45893.18	.1093831
201375	92	3220	54364.33	0	0	0	0	11	49517.37	.0274643
201375	93	3220	73369.38	0	0	0	0	17	59123.34	.1133067
201375	94	0	0	-1	-1	0	0	0	0	0
201375	95	0	0	-1	-1	0	0	0	0	0
201375	96	0	0	-1	-1	0	0	0	0	0
201384	90	3220	107897	0	0	0	0	35	69600	.1301982
201384	91	3220	127486.8	0	0	0	0	29	90922.2	.0763028
201384	92	3220	118863.3	0	0	0	0	10	109723	.0071418
201384	93	0	0	-1	-1	0	0	0	0	0
201384	94	0	0	-1	-1	0	0	0	0	0
201384	95	0	0	-1	-1	0	0	0	0	0
201384	96	0	0	-1	-1	0	0	0	0	0
201672	90	3220	91814	0	0	0	0	15	86537	-.0212168
201672	91	3220	101276.4	0	0	0	0	19	73528.09	.1779605
201672	92	3220	110094	0	1	0	25931.31	30	49336.12	.4083716
201672	93	3220	132560.5	0	0	0	0	35	49963.88	.4707873
201672	94	3220	149484.5	0	0	0	0	40	67191.2	.3692712
201672	95	3220	187386.4	0	0	0	0	35	102274	.277182
201672	96	3220	154350.7	0	0	0	0	24	130214.6	-.0213943
201744	90	3220	57908	0	0	0	0	11	34931	.2922912
201744	91	3220	70184.85	0	0	0	0	17	43314.77	.2775412
201744	92	3220	86893.87	0	0	0	0	20	56792.38	.2311271
201744	93	3220	107071.7	0	0	0	0	30	71298.73	.1984814
201744	94	3220	125875.9	0	0	0	0	31	86281.13	.1556355
201744	95	3220	190777.3	0	0	0	0	34	148407.4	.0566805
201744	96	3220	220215.4	0	0	0	0	38	129864.2	.2157045
201807	90	3220	19588	0	0	0	0	10	13396	.1229324
201807	91	3220	17855.99	0	0	0	0	15	10703.5	.1318839
201807	92	0	0	-1	-1	0	0	0	0	0
201807	93	0	0	-1	-1	0	0	0	0	0
201807	94	0	0	-1	-1	0	0	0	0	0
201807	95	0	0	-1	-1	0	0	0	0	0
201807	96	0	0	-1	-1	0	0	0	0	0
201825	90	3220	14232	0	0	0	0	10	9957	.2119168
201825	91	0	0	-1	-1	0	0	0	0	0
201825	92	0	0	-1	-1	0	0	0	0	0
201825	93	0	0	-1	-1	0	0	0	0	0
201825	94	0	0	-1	-1	0	0	0	0	0
201825	95	0	0	-1	-1	0	0	0	0	0
201825	96	0	0	-1	-1	0	0	0	0	0
201987	90	3220	54847	0	0	0	0	19	46144	.0045946
201987	91	3220	53556.39	0	0	0	0	21	48476.55	-.0912646
201987	92	0	0	-1	-1	0	0	0	0	0
201987	93	3220	24359.41	0	0	0	0	14	13108.68	.1665984
201987	94	0	0	-1	-1	0	0	0	0	0
201987	95	0	0	-1	-1	0	0	0	0	0
201987	96	0	0	-1	-1	0	0	0	0	0
201996	90	3220	51986	0	0	0	0	11	35451	.2097488
201996	91	3220	63507.48	0	0	0	0	13	40168.54	.1495751
201996	92	3220	56989.93	0	0	0	0	18	35062.55	.258855
201996	93	3220	73974.97	1	0	3425.407	0	17	45232.26	.2546548
201996	94	3220	109990.8	1	0	1722.44	0	13	82500.59	.1054305
201996	95	3220	120132.1	1	0	2008.182	0	12	78239.43	.203134
201996	96	3220	108474.6	0	0	0	0	13	106425.1	-.2210667
210015	90	0	0	-1	-1	0	0	0	0	0
210015	91	3220	38568.52	0	0	0	0	44	10225.89	.3466466
210015	92	3220	65734.54	0	0	0	0	56	5999.043	.4491768
210015	93	3220	54524	0	0	0	0	57	6479.224	.2122332
210015	94	3220	51486.64	0	0	0	0	68	8317.325	.2409449
210015	95	0	0	-1	-1	0	0	0	0	0
210015	96	0	0	-1	-1	0	0	0	0	0
210213	90	0	0	-1	-1	0	0	0	0	0
210213	91	3220	134539.9	0	0	0	0	62	17207.05	.5635386
210213	92	0	0	-1	-1	0	0	0	0	0
210213	93	0	0	-1	-1	0	0	0	0	0
210213	94	0	0	-1	-1	0	0	0	0	0
210213	95	0	0	-1	-1	0	0	0	0	0
210213	96	0	0	-1	-1	0	0	0	0	0
210384	90	0	0	-1	-1	0	0	0	0	0
210384	91	3220	67117.25	0	0	0	0	20	53644.13	.0734538
210384	92	3220	52245.99	0	0	0	0	20	39303.81	.109981
210384	93	3220	74275.43	0	0	0	0	20	50844	.1755656
210384	94	3220	70370.63	0	0	0	0	21	35653.04	.3197362
210384	95	3220	75972.55	0	0	0	0	20	25728.55	.4930888
210384	96	3220	82400.35	1	0	811.5309	0	21	33198.22	.4167762
210393	90	0	0	-1	-1	0	0	0	0	0
210393	91	3220	50627.85	0	1	0	9384.081	11	37300.42	.1182395
210393	92	3220	37614.48	0	1	0	5625.448	12	17309.27	.3901302
210393	93	0	0	-1	-1	0	0	0	0	0
210393	94	0	0	-1	-1	0	0	0	0	0
210393	95	0	0	-1	-1	0	0	0	0	0
210393	96	0	0	-1	-1	0	0	0	0	0
210438	90	0	0	-1	-1	0	0	0	0	0
210438	91	3220	5017.756	0	0	0	0	13	9466.027	-1.225668
210438	92	3220	13594.18	0	0	0	0	10	10958.8	.0156355
210438	93	0	0	-1	-1	0	0	0	0	0
210438	94	0	0	-1	-1	0	0	0	0	0
210438	95	0	0	-1	-1	0	0	0	0	0
210438	96	0	0	-1	-1	0	0	0	0	0
210447	90	0	0	-1	-1	0	0	0	0	0
210447	91	3220	127489.3	0	0	0	0	29	85282.82	.1734763
210447	92	3220	128820.7	0	0	0	0	39	78595.23	.2149632
210447	93	3220	141654.2	0	0	0	0	41	75991.79	.2491448
210447	94	3220	139869.3	0	0	0	0	41	80795.54	.216969
210447	95	3220	148205	0	0	0	0	37	103525.1	.1117927
210447	96	0	0	-1	-1	0	0	0	0	0
210456	90	0	0	-1	-1	0	0	0	0	0
210456	91	3220	282714.4	0	1	0	8622.562	30	208765	.1388318
210456	92	3220	176547	0	0	0	0	38	82805.19	.3771761
210456	93	3220	204586.5	0	0	0	0	37	133677.3	.1821529
210456	94	3220	334465.6	0	1	0	5640.724	47	238049.8	.1186059
210456	95	3220	450905.5	0	1	0	18791.99	46	314043.7	.1252569
210456	96	3220	651184.4	0	1	0	22757.45	65	285723.4	.3783206
210465	90	0	0	-1	-1	0	0	0	0	0
210465	91	3220	39458.34	1	0	30709.13	0	17	27399	-.1114747
210465	92	3220	52405.07	1	0	24189.16	0	18	26902.13	.287337
210465	93	0	0	-1	-1	0	0	0	0	0
210465	94	3220	164061.7	0	0	0	0	26	91669.77	.2713734
210465	95	3220	262964.4	0	0	0	0	27	168568.9	.1982348
210465	96	3220	309583.7	0	0	0	0	22	175530.4	.2916638
210546	90	0	0	-1	-1	0	0	0	0	0
210546	91	3220	120030.5	0	0	0	0	28	79625.21	.1843666
210546	92	3220	130505.4	0	0	0	0	33	82738.68	.2138318
210546	93	3220	136408	0	0	0	0	29	80400.35	.2358471
210546	94	3220	133485.1	0	0	0	0	28	70216.84	.2736408
210546	95	3220	141075.5	0	0	0	0	19	77352.27	.2227114
210546	96	0	0	-1	-1	0	0	0	0	0
210555	90	0	0	-1	-1	0	0	0	0	0
210555	91	3220	508076.3	1	0	270197.3	0	127	301044.7	.2417027
210555	92	3220	456515.4	1	0	85733.3	0	157	232688	.2926998
210555	93	3220	566195.3	1	0	17415.53	0	120	335716.5	.2448019
210555	94	3220	1308798	0	0	0	0	201	797353.3	.2641678
210555	95	3220	2083553	0	0	0	0	212	1651718	.0681044
210555	96	0	0	-1	-1	0	0	0	0	0
210645	90	0	0	-1	-1	0	0	0	0	0
210645	91	3220	26603.54	0	0	0	0	19	3161.964	.3287803
210645	92	3220	25263.01	0	0	0	0	22	2485.42	.3783519
210645	93	3220	31793.87	0	0	0	0	20	4190.523	.4296766
210645	94	3220	33600.95	0	0	0	0	16	2798.296	.4282417
210645	95	3220	36859.05	0	0	0	0	18	3357.2	.3442841
210645	96	3220	45196.74	0	0	0	0	17	3651.12	.3719309
210663	90	0	0	-1	-1	0	0	0	0	0
210663	91	3220	250895.3	0	1	0	19002.41	28	158199.2	.2786555
210663	92	3220	293164.2	0	1	0	22327.71	42	183860.5	.2381777
210663	93	3220	314648.9	0	1	0	14234.75	48	223046.3	.1047596
210663	94	3220	382308.1	0	0	0	0	47	194273.3	.3597651
210663	95	3220	569797.4	0	0	0	0	46	234018.9	.469363
210663	96	3220	791480.8	0	1	0	43748.13	48	252736.5	.5670301
210744	90	0	0	-1	-1	0	0	0	0	0
210744	91	3220	284916.2	0	0	0	0	64	182457.8	.2570262
210744	92	3220	226747	0	0	0	0	59	155259.2	.1996969
210744	93	3220	220532.9	0	0	0	0	65	149522	.1972854
210744	94	3220	275406.5	0	0	0	0	56	266246	-.0661762
210744	95	3220	284017.4	0	0	0	0	47	187789.1	.2340641
210744	96	3220	195454.4	0	0	0	0	57	141362.4	.1412906
210807	90	0	0	-1	-1	0	0	0	0	0
210807	91	3220	329519.7	0	0	0	0	31	229797	.2556921
210807	92	3220	342677	1	0	3524.055	0	17	272066.2	.1276155
210807	93	3220	392866.9	1	0	7181.19	0	18	290578	.1946691
210807	94	3220	433527.3	1	0	3394.731	0	33	322257.4	.172024
210807	95	3220	419872.9	0	0	0	0	35	311988.7	.1468319
210807	96	3220	422681.5	0	0	0	0	27	324656.9	.1122721
210816	90	0	0	-1	-1	0	0	0	0	0
210816	91	3220	49802.59	0	0	0	0	25	40044.38	-.1907192
210816	92	0	0	-1	-1	0	0	0	0	0
210816	93	0	0	-1	-1	0	0	0	0	0
210816	94	0	0	-1	-1	0	0	0	0	0
210816	95	0	0	-1	-1	0	0	0	0	0
210816	96	0	0	-1	-1	0	0	0	0	0
210834	90	0	0	-1	-1	0	0	0	0	0
210834	91	3220	39890.41	0	0	0	0	10	27638.22	.1452731
210834	92	3220	35498.09	0	0	0	0	16	29585.76	-.0562953
210834	93	3220	31611.73	0	0	0	0	11	26253.26	-.0318789
210834	94	0	0	-1	-1	0	0	0	0	0
210834	95	0	0	-1	-1	0	0	0	0	0
210834	96	0	0	-1	-1	0	0	0	0	0
210861	90	0	0	-1	-1	0	0	0	0	0
210861	91	3220	61837.1	0	0	0	0	19	35779.86	.2660697
210861	92	3220	79162.46	0	0	0	0	19	40586.29	.2728246
210861	93	3220	38273.09	0	0	0	0	17	16517.47	.2731173
210861	94	3220	40334.92	0	0	0	0	14	16754.34	.3265753
210861	95	3220	54956.8	0	0	0	0	12	17704.59	.3900642
210861	96	3220	56963.94	0	0	0	0	11	21488.66	.2941153
210879	90	0	0	-1	-1	0	0	0	0	0
210879	91	3220	151022.7	0	0	0	0	51	27970.14	.593378
210879	92	3220	100090.3	0	0	0	0	46	13042.59	.4703054
210879	93	3220	125996.2	0	0	0	0	54	17160.27	.4651845
210879	94	3220	167582.2	0	0	0	0	52	36913.44	.4184688
210879	95	3220	169847.7	0	0	0	0	53	38501.11	.3317916
210879	96	3220	179888.6	0	0	0	0	63	26188.01	.3446657
211104	90	0	0	-1	-1	0	0	0	0	0
211104	91	3220	33063.22	0	0	0	0	36	2419.482	.3824855
211104	92	3220	37947.65	0	0	0	0	42	264.0596	.5565616
211104	93	3220	38577.54	0	0	0	0	40	398.8442	.4239411
211104	94	0	0	-1	-1	0	0	0	0	0
211104	95	3220	70897.29	0	0	0	0	52	605.0853	.3852561
211104	96	0	0	-1	-1	0	0	0	0	0
211176	90	0	0	-1	-1	0	0	0	0	0
211176	91	3220	326590.4	0	1	0	7597.82	37	202009	.2770424
211176	92	3220	414053.3	0	1	0	27898.39	47	289604.3	.1616324
211176	93	3220	477732.3	0	1	0	22006.89	48	251650.1	.320622
211176	94	3220	398147.1	0	1	0	74902.06	43	103730.2	.5133747
211176	95	3220	489136.9	0	1	0	93974.57	44	123486.4	.5316164
211176	96	3220	641366.8	0	1	0	25986.66	44	379686.6	.1761328
211185	90	0	0	-1	-1	0	0	0	0	0
211185	91	3220	88806.51	0	0	0	0	24	69266.06	.135318
211185	92	3220	117786.2	0	0	0	0	24	102559.5	.0581554
211185	93	3220	174404.6	0	1	0	114835.9	30	154699	.0522631
211185	94	3220	152655.9	0	1	0	21965.79	24	78869.83	.4151815
211185	95	3220	229113.9	0	1	0	49101.79	23	172464.7	.1863868
211185	96	3220	237490.4	0	1	0	131568.7	22	201497.1	.0850589
211203	90	0	0	-1	-1	0	0	0	0	0
211203	91	3220	40927.57	0	0	0	0	36	7948.781	.0405501
211203	92	3220	45874.65	0	0	0	0	36	8631.815	.1893832
211203	93	3220	51260.13	0	0	0	0	36	7327.433	.2451208
211203	94	3220	48674.3	0	0	0	0	35	5257.587	.1677588
211203	95	3220	53461.63	0	0	0	0	24	7537.989	-.0104296
211203	96	3220	47356.21	0	0	0	0	25	7278.418	-.0057934
211212	90	0	0	-1	-1	0	0	0	0	0
211212	91	3220	213122.2	1	0	158.9259	0	45	68861.3	.4884241
211212	92	3220	214916.5	1	1	2694.06	6124.879	43	124681.8	.243906
211212	93	3220	183868.5	1	1	1593.383	2295.349	39	61683.92	.3972314
211212	94	3220	182858.8	1	0	6764.054	0	30	81425.4	.2972813
211212	95	3220	249806.7	1	0	17011.08	0	22	142002.1	.3152272
211212	96	0	0	-1	-1	0	0	0	0	0
211221	90	0	0	-1	-1	0	0	0	0	0
211221	91	3220	178971.3	0	0	0	0	43	119863.3	.1703243
211221	92	3220	164957.7	0	0	0	0	43	99034.74	.2238353
211221	93	3220	194860.7	0	0	0	0	43	134544.8	.1536444
211221	94	3220	218471.7	0	0	0	0	39	127446.5	.2807833
211221	95	3220	239765.1	0	0	0	0	37	155213.1	.219089
211221	96	3220	242425.6	0	0	0	0	29	132648.4	.3151385
211293	90	0	0	-1	-1	0	0	0	0	0
211293	91	3220	88949.7	0	0	0	0	26	61223.74	.1847368
211293	92	3220	90415.32	0	0	0	0	25	67125.91	.1296566
211293	93	3220	64868.69	0	0	0	0	19	30252.33	.4632474
211293	94	3220	28509.86	0	0	0	0	16	22296.77	-.0254233
211293	95	3220	90481.45	0	0	0	0	16	46013.52	.3742277
211293	96	3220	106071.5	0	0	0	0	12	80683.54	.121152
211419	90	0	0	-1	-1	0	0	0	0	0
211419	91	3220	287688.3	0	0	0	0	33	203852.3	.2317189
211419	92	3220	295894.8	0	0	0	0	31	198426.8	.2543855
211419	93	3220	330846.6	0	0	0	0	41	225554.4	.245411
211419	94	3220	393726	0	0	0	0	39	179139.1	.4611812
211419	95	3220	469047.8	0	1	0	28987.09	37	245137	.3754016
211419	96	3220	497698.2	0	0	0	0	34	253671	.3627026
211428	90	0	0	-1	-1	0	0	0	0	0
211428	91	3220	123748.7	0	0	0	0	23	122989.6	-.0546815
211428	92	3220	119293.7	0	0	0	0	34	102258.9	.0886558
211428	93	3220	144617.6	0	0	0	0	22	123502.1	.0963159
211428	94	0	0	-1	-1	0	0	0	0	0
211428	95	0	0	-1	-1	0	0	0	0	0
211428	96	0	0	-1	-1	0	0	0	0	0
211437	90	0	0	-1	-1	0	0	0	0	0
211437	91	3220	77548.42	0	0	0	0	15	65876.47	.0916669
211437	92	3220	76115.02	0	0	0	0	15	66068.37	.0725709
211437	93	3220	84884.02	0	0	0	0	17	72140.28	.0585301
211437	94	3220	93948.53	0	0	0	0	19	81364.55	.0300345
211437	95	3213	106360.5	0	0	0	0	22	95025.43	-.0201314
211437	96	3213	152536.3	0	0	0	0	22	122704.9	.1033468
211536	90	0	0	-1	-1	0	0	0	0	0
211536	91	3220	56882.25	0	0	0	0	13	58531.11	-.151397
211536	92	3220	48824.95	0	0	0	0	17	31036.46	.2629365
211536	93	3220	41154.74	0	0	0	0	15	25260.13	.2257273
211536	94	3220	46706.47	0	0	0	0	14	25188.01	.309397
211536	95	3220	58713.73	0	0	0	0	13	30737.31	.3593174
211536	96	0	0	-1	-1	0	0	0	0	0
211653	90	0	0	-1	-1	0	0	0	0	0
211653	91	3220	25662.4	0	0	0	0	14	18462.73	.1471793
211653	92	3220	26947.12	0	0	0	0	12	12006.56	.3508348
211653	93	0	0	-1	-1	0	0	0	0	0
211653	94	3220	51423.13	0	0	0	0	11	37415.59	.1716771
211653	95	3220	61574.73	0	0	0	0	13	50849.09	-.0326968
211653	96	3220	112656.8	0	0	0	0	13	92073.41	.0438626
211671	90	0	0	-1	-1	0	0	0	0	0
211671	91	3220	144704.6	1	1	7423.167	9666.34	11	72752.5	.4338602
211671	92	3220	173012.5	1	1	19644.08	11535.17	18	129050.8	.1545277
211671	93	3213	175378.5	1	1	9964.458	13266.22	21	72416.15	.4579161
211671	94	3220	175359.2	1	1	7980.326	17287.92	26	69292.77	.4291254
211671	95	3220	240061	1	1	2273.455	11180.92	20	102774.6	.4495403
211671	96	3220	317676.7	0	1	0	9919.735	23	102255.2	.5593686
211743	90	0	0	-1	-1	0	0	0	0	0
211743	91	3220	172817.1	0	0	0	0	40	138542.9	.1142915
211743	92	3220	168873	0	0	0	0	44	138742.1	.0652026
211743	93	3220	192524.8	0	0	0	0	48	118293.9	.2385231
211743	94	3220	198889	0	0	0	0	49	173974.5	-.0176803
211743	95	3220	218516.2	0	0	0	0	49	198010.5	-.0818145
211743	96	0	0	-1	-1	0	0	0	0	0
211779	90	0	0	-1	-1	0	0	0	0	0
211779	91	3220	589944.8	0	0	0	0	82	404177.7	.1888138
211779	92	3220	614376.8	0	0	0	0	102	293798.6	.3813171
211779	93	3220	431697	1	1	3691.303	263215.9	103	335833.5	-.0571046
211779	94	3220	1188467	1	0	3719.695	0	41	707752.9	.3414903
211779	95	3220	1417366	0	0	0	0	60	743986.8	.4144729
211779	96	0	0	-1	-1	0	0	0	0	0
211788	90	0	0	-1	-1	0	0	0	0	0
211788	91	3220	175550.3	0	0	0	0	90	88962.12	.2405886
211788	92	3220	431413.4	0	0	0	0	92	229947	.2656111
211788	93	3220	551198.8	1	0	3648.095	0	102	303502.5	.289387
211788	94	3220	270543.4	0	0	0	0	79	125835.7	.2878288
211788	95	3220	395366.9	0	0	0	0	96	193235.6	.2533062
211788	96	3220	461997	0	0	0	0	62	258082.2	.2204464
211833	90	0	0	-1	-1	0	0	0	0	0
211833	91	3220	85960.73	0	0	0	0	21	54989.21	.1870197
211833	92	3220	59352.78	0	0	0	0	14	39830.62	.1795193
211833	93	0	0	-1	-1	0	0	0	0	0
211833	94	0	0	-1	-1	0	0	0	0	0
211833	95	0	0	-1	-1	0	0	0	0	0
211833	96	0	0	-1	-1	0	0	0	0	0
211995	90	0	0	-1	-1	0	0	0	0	0
211995	91	3220	133278.5	0	1	0	82528.1	27	83094.27	.2973512
211995	92	3220	140141.3	0	0	0	0	22	71901.8	.4103312
211995	93	3220	169490.8	0	1	0	21707.76	20	110521.7	.2719817
211995	94	3220	173051	0	0	0	0	14	109349.5	.3016379
211995	95	0	0	-1	-1	0	0	0	0	0
211995	96	0	0	-1	-1	0	0	0	0	0
212319	90	0	0	-1	-1	0	0	0	0	0
212319	91	3220	52424.87	0	0	0	0	17	43248.55	.045662
212319	92	3220	69052.56	0	0	0	0	23	58105.5	.0077142
212319	93	3220	70980.98	0	0	0	0	23	57676.86	.0090092
212319	94	0	0	-1	-1	0	0	0	0	0
212319	95	0	0	-1	-1	0	0	0	0	0
212319	96	0	0	-1	-1	0	0	0	0	0
212472	90	0	0	-1	-1	0	0	0	0	0
212472	91	3220	1350347	1	1	1057262	1171689	298	1622619	-.4868298
212472	92	3220	2305438	1	1	1918883	1783179	536	2220764	-.2392396
212472	93	3220	3105187	1	1	2132842	888462.1	601	3127447	-.2540435
212472	94	3220	2498576	1	1	1453345	504333.9	476	2291760	-.2526863
212472	95	3220	2656669	1	1	1570422	460798.8	261	1546141	.2552215
212472	96	0	0	-1	-1	0	0	0	0	0
212868	90	0	0	-1	-1	0	0	0	0	0
212868	91	3220	3793049	0	0	0	0	31	2802221	.2301171
212868	92	3220	3892219	0	1	0	834036.6	56	2036387	.4320152
212868	93	3220	4921935	0	0	0	0	60	3290122	.2840908
212868	94	3220	5560895	0	1	0	847199.1	59	3866914	.2551238
212868	95	3220	7130531	1	1	29136.17	1082865	62	4770556	.2787886
212868	96	3220	7516557	1	1	66114.41	1068717	63	3880716	.4265917
220401	90	0	0	-1	-1	0	0	0	0	0
220401	91	0	0	-1	-1	0	0	0	0	0
220401	92	3220	25037.42	0	0	0	0	10	16518.4	.2048905
220401	93	0	0	-1	-1	0	0	0	0	0
220401	94	0	0	-1	-1	0	0	0	0	0
220401	95	0	0	-1	-1	0	0	0	0	0
220401	96	0	0	-1	-1	0	0	0	0	0
220473	90	0	0	-1	-1	0	0	0	0	0
220473	91	0	0	-1	-1	0	0	0	0	0
220473	92	3220	628817.3	0	0	0	0	94	458353.4	.1221438
220473	93	3220	1166972	0	0	0	0	118	677539.9	.2632776
220473	94	3220	1573546	1	0	11214.58	0	93	780494.6	.3854153
220473	95	3220	1700768	1	0	11187.5	0	80	1106950	.2429209
220473	96	3220	1206680	1	0	13905.15	0	74	966289.6	.0012839
220734	90	0	0	-1	-1	0	0	0	0	0
220734	91	0	0	-1	-1	0	0	0	0	0
220734	92	3220	104115.8	0	0	0	0	14	58900.94	.3348739
220734	93	3220	181302	0	0	0	0	34	141813.7	.0877316
220734	94	3220	252569.5	0	0	0	0	43	164428.8	.2224467
220734	95	3220	357031.8	0	0	0	0	56	256862.4	.1128739
220734	96	3220	431757.5	0	0	0	0	50	280157.2	.1787007
220959	90	0	0	-1	-1	0	0	0	0	0
220959	91	0	0	-1	-1	0	0	0	0	0
220959	92	3220	574774.9	0	0	0	0	413	12538.59	.2271875
220959	93	0	0	-1	-1	0	0	0	0	0
220959	94	0	0	-1	-1	0	0	0	0	0
220959	95	0	0	-1	-1	0	0	0	0	0
220959	96	0	0	-1	-1	0	0	0	0	0
220995	90	0	0	-1	-1	0	0	0	0	0
220995	91	0	0	-1	-1	0	0	0	0	0
220995	92	3220	23539.12	0	0	0	0	17	5810.616	.2475418
220995	93	3220	35380.81	0	0	0	0	15	9269.14	.3550963
220995	94	3220	28626.87	0	0	0	0	11	4247.927	.3861444
220995	95	3220	27284.38	0	0	0	0	11	1407.481	.5211056
220995	96	0	0	-1	-1	0	0	0	0	0
221004	90	0	0	-1	-1	0	0	0	0	0
221004	91	0	0	-1	-1	0	0	0	0	0
221004	92	3220	154012	0	0	0	0	38	112813.4	.111589
221004	93	3220	204128.5	0	0	0	0	41	123821.9	.2374984
221004	94	3220	96691.33	0	0	0	0	33	68753.16	.1576272
221004	95	3220	87787.79	0	0	0	0	21	49138.33	.1824872
221004	96	3220	61627.93	0	0	0	0	21	37304.29	.1234771
221076	90	0	0	-1	-1	0	0	0	0	0
221076	91	0	0	-1	-1	0	0	0	0	0
221076	92	3220	32313.07	0	0	0	0	22	10352.44	.275908
221076	93	3220	49252.61	0	0	0	0	23	16823.91	.2860999
221076	94	3220	65483.48	0	0	0	0	20	24686.52	.2790247
221076	95	3220	65740.18	0	0	0	0	21	21008.44	.2726464
221076	96	3220	84140.23	0	0	0	0	21	26919.62	.2926557
221085	90	0	0	-1	-1	0	0	0	0	0
221085	91	0	0	-1	-1	0	0	0	0	0
221085	92	3220	74447.86	0	0	0	0	16	45888.34	.2141456
221085	93	3220	73161.33	0	1	0	6440.004	20	42059.45	.2374069
221085	94	3220	76070.2	0	0	0	0	19	48647.56	.1560558
221085	95	3220	93344.63	0	0	0	0	14	61598.85	.1534999
221085	96	0	0	-1	-1	0	0	0	0	0
221103	90	0	0	-1	-1	0	0	0	0	0
221103	91	0	0	-1	-1	0	0	0	0	0
221103	92	3220	108578.1	0	0	0	0	28	75585.59	.1983054
221103	93	3220	114868.5	0	1	0	733.8734	26	68219.65	.2924561
221103	94	3220	135899.6	0	0	0	0	25	69869.81	.3546163
221103	95	3220	129039.6	0	0	0	0	23	70249.82	.2854716
221103	96	3220	134589.6	0	0	0	0	19	72625.09	.2744013
221175	90	0	0	-1	-1	0	0	0	0	0
221175	91	0	0	-1	-1	0	0	0	0	0
221175	92	3220	15423.04	0	0	0	0	14	1309.866	.4307757
221175	93	3220	14289.92	0	0	0	0	12	4556.13	.1523003
221175	94	3220	15495.27	0	0	0	0	12	2181.133	.2748339
221175	95	3220	17567.94	0	0	0	0	12	1896.372	.3313644
221175	96	3220	18848.88	0	0	0	0	14	1427.095	.3116973
221193	90	0	0	-1	-1	0	0	0	0	0
221193	91	0	0	-1	-1	0	0	0	0	0
221193	92	3220	234335	0	0	0	0	70	211100.3	-.1547286
221193	93	3220	326814.3	0	0	0	0	90	244815.2	-.007955
221193	94	3213	534088.8	0	0	0	0	80	514566.2	-.1181096
221193	95	3220	247654.5	1	0	200131.2	0	25	13766.42	.7514157
221193	96	0	0	-1	-1	0	0	0	0	0
221211	90	0	0	-1	-1	0	0	0	0	0
221211	91	0	0	-1	-1	0	0	0	0	0
221211	92	3220	89601.63	0	1	0	5439.628	35	41798.35	.3910032
221211	93	3220	98279.2	1	0	6725.843	0	32	64936.49	.2205741
221211	94	3220	85385.14	0	0	0	0	26	48170.14	.3237482
221211	95	0	0	-1	-1	0	0	0	0	0
221211	96	0	0	-1	-1	0	0	0	0	0
221283	90	0	0	-1	-1	0	0	0	0	0
