819	92	3115	3527651	1	1	2948970	101418.8	313	.1872022	.125936	.1792722	.0919893
819	93	3115	3546268	1	1	2732816	66028.58	105	.1929945	.1291209	.1627942	.1028188
819	94	3115	5709031	1	1	2986674	61504.19	104	.1894518	.1415684	.1709131	.1026272
819	95	3115	4204629	1	1	3373476	46048.32	114	.205903	.1370344	.2030332	.1039853
819	96	3115	6549017	1	1	3640685	62186.11	272	.1977951	.1374838	.1924919	.108354
828	90	3115	2476477	1	0	2282273	0	215	.1564048	.0983723	.1658352	.0689079
828	91	3115	4117962	1	0	3650137	0	149	.172486	.1040503	.1727068	.0753575
828	92	3115	4827689	1	1	4156618	70425.07	128	.1872022	.125936	.1792722	.0919893
828	93	3115	3571714	1	0	2837584	0	116	.1929945	.1291209	.1627942	.1028188
828	94	0	0	-1	-1	0	0	0	0	0	0	0
828	95	0	0	-1	-1	0	0	0	0	0	0	0
828	96	0	0	-1	-1	0	0	0	0	0	0	0
837	90	3115	3427503	1	1	3238485	236791	220	.1564048	.0983723	.1658352	.0689079
837	91	3115	5781486	1	1	3516690	91216.15	149	.172486	.1040503	.1727068	.0753575
837	92	3115	6401830	1	1	3565240	75322	217	.1872022	.125936	.1792722	.0919893
837	93	3115	4590997	1	1	2955754	425283.3	118	.1929945	.1291209	.1627942	.1028188
837	94	3115	9769965	1	0	6255983	0	117	.1894518	.1415684	.1709131	.1026272
837	95	3115	1.05e+07	1	1	8472701	344613.3	176	.205903	.1370344	.2030332	.1039853
837	96	3115	9199417	1	1	8244782	764228.6	225	.1977951	.1374838	.1924919	.108354
846	90	3115	4414557	1	0	4108113	0	161	.1564048	.0983723	.1658352	.0689079
846	91	3115	5940584	1	0	5798121	0	123	.172486	.1040503	.1727068	.0753575
846	92	3115	6496440	1	1	4999476	91924.15	139	.1872022	.125936	.1792722	.0919893
846	93	3115	3376181	1	1	2593652	73902.86	129	.1929945	.1291209	.1627942	.1028188
846	94	3115	5121065	1	0	4560377	0	132	.1894518	.1415684	.1709131	.1026272
846	95	3115	3297231	1	0	3010938	0	94	.205903	.1370344	.2030332	.1039853
846	96	3115	3955317	1	1	3670236	11376.46	110	.1977951	.1374838	.1924919	.108354
891	90	3117	108444	0	0	0	0	23	.1564048	.0983723	.1658352	.0689079
891	91	3117	87663.27	0	0	0	0	22	.172486	.1040503	.1727068	.0753575
